Sample Number,Sampled Point Number,Latitude + Longitude,Heading,Date,Image Name,Road Types,Web Link
136,34,"13.7792211999,100.5099676",W,2012-02,0000000136_13.7792211999_100.5099676_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSb2l2MGVOeGU0Zjg
137,35,"13.7937462,100.4213737",N,2012-01,0000000137_13.7937462_100.4213737_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZU1OUDVJUElRZlU
138,35,"13.7937462,100.4213737",E,2012-01,0000000138_13.7937462_100.4213737_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbjlSWGQ1LW9xSGs
139,35,"13.7937462,100.4213737",S,2012-01,0000000139_13.7937462_100.4213737_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYTZSRkxuNmVpNms
140,35,"13.7937462,100.4213737",W,2012-01,0000000140_13.7937462_100.4213737_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSXdBal9Ma2tYcjA
141,36,"13.8580507999,100.5573645",N,2012-01,0000000141_13.8580507999_100.5573645_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTkhOemtLbDNhaTQ
142,36,"13.8580507999,100.5573645",E,2012-01,0000000142_13.8580507999_100.5573645_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSejY3WURaUWFpUEU
143,36,"13.8580507999,100.5573645",S,2012-01,0000000143_13.8580507999_100.5573645_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMEtNSVRnVlZKeXc
144,36,"13.8580507999,100.5573645",W,2012-01,0000000144_13.8580507999_100.5573645_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRDdFX2E0d28zNEE
145,37,"13.8221038999,100.56969",N,2011-12,0000000145_13.8221038999_100.56969_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYllJSU05WUIyY1U
146,37,"13.8221038999,100.56969",E,2011-12,0000000146_13.8221038999_100.56969_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWDl5enhDOERPVXM
147,37,"13.8221038999,100.56969",S,2011-12,0000000147_13.8221038999_100.56969_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZmYxSWVGNW1mOE0
148,37,"13.8221038999,100.56969",W,2011-12,0000000148_13.8221038999_100.56969_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYVF5TjVJUkFqdVU
149,38,"13.712493,100.4710797",N,2012-01,0000000149_13.712493_100.4710797_N.jpg,"primary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSdUpuTFRBdnVsdE0
150,38,"13.712493,100.4710797",E,2012-01,0000000150_13.712493_100.4710797_E.jpg,"primary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSbW9ROUZtc1BEVHc
151,38,"13.712493,100.4710797",S,2012-01,0000000151_13.712493_100.4710797_S.jpg,"primary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSWXFIUTJOUnc0cG8
152,38,"13.712493,100.4710797",W,2012-01,0000000152_13.712493_100.4710797_W.jpg,"primary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSZHNQUFBZSlhNZ2M
153,39,"13.9837463996,100.5860022",N,2012-05,0000000153_13.9837463996_100.5860022_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSR0R5R3dOckZOaUU
154,39,"13.9837463996,100.5860022",E,2012-05,0000000154_13.9837463996_100.5860022_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSR0JaTnN5dFNJSDg
155,39,"13.9837463996,100.5860022",S,2012-05,0000000155_13.9837463996_100.5860022_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeDNBOHh6aW83VzQ
156,39,"13.9837463996,100.5860022",W,2012-05,0000000156_13.9837463996_100.5860022_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaGpyZ2JRNnhMY1k
157,40,"13.8420043001,100.5540991",N,2012-02,0000000157_13.8420043001_100.5540991_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYkhLQ2gxRDVoMFE
158,40,"13.8420043001,100.5540991",E,2012-02,0000000158_13.8420043001_100.5540991_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaW5RQTd5UG0yWGM
159,40,"13.8420043001,100.5540991",S,2012-02,0000000159_13.8420043001_100.5540991_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScE9mQm1manB2U0k
160,40,"13.8420043001,100.5540991",W,2012-02,0000000160_13.8420043001_100.5540991_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScjRwdVRjMnN4NTg
161,41,"13.7977585998,100.5473172",N,2012-03,0000000161_13.7977585998_100.5473172_N.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSclhsbEtCMF9URmM
162,41,"13.7977585998,100.5473172",E,2012-03,0000000162_13.7977585998_100.5473172_E.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeWQ0dUlmYVRnYk0
163,41,"13.7977585998,100.5473172",S,2012-03,0000000163_13.7977585998_100.5473172_S.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUzJKbE0yTWhlUzg
164,41,"13.7977585998,100.5473172",W,2012-03,0000000164_13.7977585998_100.5473172_W.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdDJTZHZ0OFdyRVU
165,42,"13.8325237,100.6937259",N,2012-02,0000000165_13.8325237_100.6937259_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdWk4S2N1a0N6eEk
166,42,"13.8325237,100.6937259",E,2012-02,0000000166_13.8325237_100.6937259_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTDhxSlh1UEVjWU0
167,42,"13.8325237,100.6937259",S,2012-02,0000000167_13.8325237_100.6937259_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTERzalM0YWxhcGM
168,42,"13.8325237,100.6937259",W,2012-02,0000000168_13.8325237_100.6937259_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeVFnUk5DRHBQV1U
169,43,"13.8152059007,100.525684199",N,2012-01,0000000169_13.8152059007_100.525684199_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWXdnZ2FyZXI5TGM
170,43,"13.8152059007,100.525684199",E,2012-01,0000000170_13.8152059007_100.525684199_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbWpjOHY1czFNa28
171,43,"13.8152059007,100.525684199",S,2012-01,0000000171_13.8152059007_100.525684199_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdHhkZUE2NlVXSHM
172,43,"13.8152059007,100.525684199",W,2012-01,0000000172_13.8152059007_100.525684199_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSM3AxZzB1NHNQZUE
173,44,"13.8087097999,100.5948959",N,2011-12,0000000173_13.8087097999_100.5948959_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ0ZrOEpHTExwdGs
174,44,"13.8087097999,100.5948959",E,2011-12,0000000174_13.8087097999_100.5948959_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeG1CRDczbjRCc0E
175,44,"13.8087097999,100.5948959",S,2011-12,0000000175_13.8087097999_100.5948959_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdTJpY0paX0JZQ3M
176,44,"13.8087097999,100.5948959",W,2011-12,0000000176_13.8087097999_100.5948959_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSR3dyMVhpbzlSUFE
177,45,"13.7054632,100.531348299",N,2011-12,0000000177_13.7054632_100.531348299_N.jpg,"secondary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSVW96QUxZeklfeTQ
178,45,"13.7054632,100.531348299",E,2011-12,0000000178_13.7054632_100.531348299_E.jpg,"secondary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSYjBKd0JjMUt1dDg
179,45,"13.7054632,100.531348299",S,2011-12,0000000179_13.7054632_100.531348299_S.jpg,"secondary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSd21tZnJveTJwR1U
180,45,"13.7054632,100.531348299",W,2011-12,0000000180_13.7054632_100.531348299_W.jpg,"secondary,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSN2FYTXFtUkROeVk
181,46,"13.8549576999,100.668762",N,2012-02,0000000181_13.8549576999_100.668762_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSU2tnOUtQMUlTVE0
182,46,"13.8549576999,100.668762",E,2012-02,0000000182_13.8549576999_100.668762_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWURjQU1FUU1ZTUk
183,46,"13.8549576999,100.668762",S,2012-02,0000000183_13.8549576999_100.668762_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd25NQ3lhMkd0WTA
184,46,"13.8549576999,100.668762",W,2012-02,0000000184_13.8549576999_100.668762_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWnBzdGlDSmhYY1E
185,47,"13.9595269194,100.428057448",N,2012-03,0000000185_13.9595269194_100.428057448_N.jpg,"trunk,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSNmlZanpCRnZpWjA
186,47,"13.9595269194,100.428057448",E,2012-03,0000000186_13.9595269194_100.428057448_E.jpg,"trunk,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSeDNkdzZGQmxwY2M
187,47,"13.9595269194,100.428057448",S,2012-03,0000000187_13.9595269194_100.428057448_S.jpg,"trunk,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSWHFiLXJBTjhIZkk
188,47,"13.9595269194,100.428057448",W,2012-03,0000000188_13.9595269194_100.428057448_W.jpg,"trunk,secondary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSSkxLVTdteDkxRTA
189,48,"13.8728037,100.5600316",N,2012-02,0000000189_13.8728037_100.5600316_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSb1V1TldMWjJ5QkE
190,48,"13.8728037,100.5600316",E,2012-02,0000000190_13.8728037_100.5600316_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMzFDWTMycTlab0E
191,48,"13.8728037,100.5600316",S,2012-02,0000000191_13.8728037_100.5600316_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaGd2aVA1b1Vlek0
192,48,"13.8728037,100.5600316",W,2012-02,0000000192_13.8728037_100.5600316_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdUJRWjVMTWRjZEU
193,49,"13.6011509037,100.712187597",N,2012-06,0000000193_13.6011509037_100.712187597_N.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSMVlON0VHbkdVTUE
194,49,"13.6011509037,100.712187597",E,2012-06,0000000194_13.6011509037_100.712187597_E.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ2ZhTENRQzg4MFE
195,49,"13.6011509037,100.712187597",S,2012-06,0000000195_13.6011509037_100.712187597_S.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSYWdGYjZ6TUxzM2s
196,49,"13.6011509037,100.712187597",W,2012-06,0000000196_13.6011509037_100.712187597_W.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSMmVac3hFRjZaanM
197,50,"13.8088643994,100.712351",N,2012-01,0000000197_13.8088643994_100.712351_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYXpYcGZxVzRwX0k
198,50,"13.8088643994,100.712351",E,2012-01,0000000198_13.8088643994_100.712351_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSjAtYVBHeThWV0U
199,50,"13.8088643994,100.712351",S,2012-01,0000000199_13.8088643994_100.712351_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVXVsN3YyN2h2ZTQ
200,50,"13.8088643994,100.712351",W,2012-01,0000000200_13.8088643994_100.712351_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZW43R0ZHSzZYODA
201,51,"13.7768659,100.5856538",N,2011-12,0000000201_13.7768659_100.5856538_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRGo3UG9CeXExckU
202,51,"13.7768659,100.5856538",E,2011-12,0000000202_13.7768659_100.5856538_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQVR4bzlLQzFzR1U
203,51,"13.7768659,100.5856538",S,2011-12,0000000203_13.7768659_100.5856538_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbDAycmdQeHNXS28
204,51,"13.7768659,100.5856538",W,2011-12,0000000204_13.7768659_100.5856538_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQUtJLW12Sk9XeU0
205,52,"13.8176688,100.6715491",N,2012-01,0000000205_13.8176688_100.6715491_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdG44ZXJyX1BLSEk
206,52,"13.8176688,100.6715491",E,2012-01,0000000206_13.8176688_100.6715491_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaGVJbmlPRlV2MnM
207,52,"13.8176688,100.6715491",S,2012-01,0000000207_13.8176688_100.6715491_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSandpZzZMR3NWek0
208,52,"13.8176688,100.6715491",W,2012-01,0000000208_13.8176688_100.6715491_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaU5HMWt1M0oxeVE
209,53,"13.6160677001,100.4072283",N,2012-02,0000000209_13.6160677001_100.4072283_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeTVFQnFhNE9VWjg
210,53,"13.6160677001,100.4072283",E,2012-02,0000000210_13.6160677001_100.4072283_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYmtJeFpPeVRrVW8
211,53,"13.6160677001,100.4072283",S,2012-02,0000000211_13.6160677001_100.4072283_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeGNQb2sxdHF6WFk
212,53,"13.6160677001,100.4072283",W,2012-02,0000000212_13.6160677001_100.4072283_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ0pjeUVBT3VvcVU
213,54,"13.7226114001,100.455554",N,2012-01,0000000213_13.7226114001_100.455554_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSU1AyMjA0ZkllZms
214,54,"13.7226114001,100.455554",E,2012-01,0000000214_13.7226114001_100.455554_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbWg5Z3J0ZHR4Tzg
215,54,"13.7226114001,100.455554",S,2012-01,0000000215_13.7226114001_100.455554_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSa0kxSjRDbjU3WlE
216,54,"13.7226114001,100.455554",W,2012-01,0000000216_13.7226114001_100.455554_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQVJFS21TOEwzaDA
217,55,"13.6664552006,100.436698196",N,2012-01,0000000217_13.6664552006_100.436698196_N.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSQUFvdElvclpjZE0
218,55,"13.6664552006,100.436698196",E,2012-01,0000000218_13.6664552006_100.436698196_E.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSQVhQZzlaMzc3bjQ
219,55,"13.6664552006,100.436698196",S,2012-01,0000000219_13.6664552006_100.436698196_S.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSdldRbkhOT3E1cTg
220,55,"13.6664552006,100.436698196",W,2012-01,0000000220_13.6664552006_100.436698196_W.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSVEVFbFd3RFl0NGs
221,56,"13.8539362,100.6306358",N,2012-01,0000000221_13.8539362_100.6306358_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdmt6WTZLdTRlRDg
222,56,"13.8539362,100.6306358",E,2012-01,0000000222_13.8539362_100.6306358_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRmt6QVItVVEwTVk
223,56,"13.8539362,100.6306358",S,2012-01,0000000223_13.8539362_100.6306358_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRVd4XzNkc05wbm8
224,56,"13.8539362,100.6306358",W,2012-01,0000000224_13.8539362_100.6306358_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWDVnNTRILXRzMGM
225,57,"13.8540938994,100.5869516",N,2011-12,0000000225_13.8540938994_100.5869516_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSc2tmRUQ4Qmpxdm8
226,57,"13.8540938994,100.5869516",E,2011-12,0000000226_13.8540938994_100.5869516_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYi1BU2t2NjExNm8
227,57,"13.8540938994,100.5869516",S,2011-12,0000000227_13.8540938994_100.5869516_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOEZ4MjFMU3UzODg
228,57,"13.8540938994,100.5869516",W,2011-12,0000000228_13.8540938994_100.5869516_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVXhLbmVtYWxjS1U
229,58,"14.0006962001,100.5701611",N,2012-05,0000000229_14.0006962001_100.5701611_N.jpg,"tertiary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ01QcTNmWk4xVkU
230,58,"14.0006962001,100.5701611",E,2012-05,0000000230_14.0006962001_100.5701611_E.jpg,"tertiary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSV2dXQlpmZGFUVVE
231,58,"14.0006962001,100.5701611",S,2012-05,0000000231_14.0006962001_100.5701611_S.jpg,"tertiary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSb2lHaFkxVFB4anc
232,58,"14.0006962001,100.5701611",W,2012-05,0000000232_14.0006962001_100.5701611_W.jpg,"tertiary,primary",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ1picDktNURwdnc
233,59,"13.8052216998,100.6002474",N,2011-12,0000000233_13.8052216998_100.6002474_N.jpg,"unclassified,unclassified,unclassified,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd2NHOXo3RXFKTTQ
234,59,"13.8052216998,100.6002474",E,2011-12,0000000234_13.8052216998_100.6002474_E.jpg,"unclassified,unclassified,unclassified,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRmR3TDgyczM0Tm8
235,59,"13.8052216998,100.6002474",S,2011-12,0000000235_13.8052216998_100.6002474_S.jpg,"unclassified,unclassified,unclassified,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRDdoUVU1cGQ2cDg
236,59,"13.8052216998,100.6002474",W,2011-12,0000000236_13.8052216998_100.6002474_W.jpg,"unclassified,unclassified,unclassified,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ25zVUdhdFFXRkU
237,60,"13.862010301,100.566945402",N,2012-02,0000000237_13.862010301_100.566945402_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNDc2aThTNFJtc2c
238,60,"13.862010301,100.566945402",E,2012-02,0000000238_13.862010301_100.566945402_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVVFPd0M3ZGVVTVU
239,60,"13.862010301,100.566945402",S,2012-02,0000000239_13.862010301_100.566945402_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNzZNLVF3Tkx1M2c
240,60,"13.862010301,100.566945402",W,2012-02,0000000240_13.862010301_100.566945402_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYzE3cDJzTkNJODg
241,61,"13.8561470044,100.503231401",N,2012-05,0000000241_13.8561470044_100.503231401_N.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSOGx6bS1RX1hLTkk
242,61,"13.8561470044,100.503231401",E,2012-05,0000000242_13.8561470044_100.503231401_E.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSWmJWenc4ZGRwTG8
243,61,"13.8561470044,100.503231401",S,2012-05,0000000243_13.8561470044_100.503231401_S.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSWC1SUFE2TW5ER0k
244,61,"13.8561470044,100.503231401",W,2012-05,0000000244_13.8561470044_100.503231401_W.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSWktCWHFKX05RQms
245,62,"13.6950114999,100.4946634",N,2011-12,0000000245_13.6950114999_100.4946634_N.jpg,"residential,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSRDJCZEZkcVlvVmc
246,62,"13.6950114999,100.4946634",E,2011-12,0000000246_13.6950114999_100.4946634_E.jpg,"residential,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSZVJWeFlicXRCMm8
247,62,"13.6950114999,100.4946634",S,2011-12,0000000247_13.6950114999_100.4946634_S.jpg,"residential,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cSeV8tdFZ6NzJzSFE
248,62,"13.6950114999,100.4946634",W,2011-12,0000000248_13.6950114999_100.4946634_W.jpg,"residential,secondary",https://drive.google.com/uc?id=0B7dZI0Kce2cST2hod3g1X01fdXc
249,63,"13.677636296,100.562586502",N,2012-03,0000000249_13.677636296_100.562586502_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSnBlSEZiZ1hxWkU
250,63,"13.677636296,100.562586502",E,2012-03,0000000250_13.677636296_100.562586502_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbkJHc2dBWUZXa1k
251,63,"13.677636296,100.562586502",S,2012-03,0000000251_13.677636296_100.562586502_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScnRLMUtUd3VaTTA
252,63,"13.677636296,100.562586502",W,2012-03,0000000252_13.677636296_100.562586502_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMlk4Vl9Zc0tJWWM
253,64,"13.8480114987,100.511815504",N,2012-03,0000000253_13.8480114987_100.511815504_N.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSQl94T2tLU1duMEk
254,64,"13.8480114987,100.511815504",E,2012-03,0000000254_13.8480114987_100.511815504_E.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSV0NjZHJLRHRwc2c
255,64,"13.8480114987,100.511815504",S,2012-03,0000000255_13.8480114987_100.511815504_S.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ1hLcVVSVVh0Z00
256,64,"13.8480114987,100.511815504",W,2012-03,0000000256_13.8480114987_100.511815504_W.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSdzNBbWg4ZjdoWVE
257,65,"13.8635940998,100.5767503",N,2012-01,0000000257_13.8635940998_100.5767503_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbTdrTnlwYXV0cG8
